source,target,weight
ivy,fazendo,1
ivy,mutirão,1
ivy,forababu,2
ivy,amo,1
ivy,amizade,1
ivy,oxemarcelinho,1
ivy,achei,1
ivy,fernanda,1
ivy,ia,1
ivy,anapaularenault,1
ivy,babu,2
ivy,aninha,1
ivy,amore,1
ivy,colocarem,2
ivy,sequência,1
ivy,crime,1
ivy,contra,1
ivy,entretenimento,1
fazendo,mutirão,1
fazendo,forababu,1
fazendo,mal,1
fazendo,penso,1
fazendo,anapaula,2
fazendo,renault,1
fazendo,aline,1
fazendo,eh,1
fazendo,chata,1
fazendo,p,1
fazendo,caralho,1
fazendo,paga,1
fazendo,evoluída,1
fazendo,resgatando,1
fazendo,10,2
fazendo,anos,2
fazendo,atrás,1
fazendo,achando,1
fazendo,grande,1
fazendo,mousse,1
fazendo,filha,1
fazendo,viver,1
fazendo,ngm,1
fazendo,liga,1
fazendo,roupa,1
fazendo,babu,1
fazendo,felizinho,1
fazendo,compras,1
fazendo,comer,1
mutirão,forababu,1
forababu,chato,1
forababu,outra,1
forababu,torci,1
forababu,começou,2
forababu,kkkkkkkkkk,1
forababu,teammarcelinho,1
forababu,amo,1
forababu,amizade,1
forababu,oxemarcelinho,1
forababu,achei,1
forababu,fernanda,1
forababu,ia,1
forababu,anapaularenault,1
forababu,babu,2
forababu,aninha,1
forababu,amore,1
forababu,descobrir,1
forababu,anapaula,1
forababu,puxou,1
chato,outra,1
chato,torci,1
chato,começou,1
chato,kkkkkkkkkk,1
chato,babu,2
chato,parece,2
chato,freela,4
chato,pega,4
chato,nada,2
chato,vista,2
chato,coisas,2
chato,melhoram,2
chato,fala,2
chato,vou,2
chato,pegar,2
chato,chato,1
chato,piora,2
chato,novo,4
outra,torci,1
outra,começou,1
outra,kkkkkkkkkk,1
outra,vendo,1
outra,babu,1
outra,novo,1
outra,pensando,1
outra,dois,1
outra,melhores,1
outra,filmes,1
outra,brasileiros,1
outra,estrearam,1
outra,passado,1
outra,oeste,1
outra,kasa,1
outra,branca,1
torci,começou,1
torci,kkkkkkkkkk,1
torci,gostei,1
torci,anapaula,1
torci,renault,1
torci,diva,1
torci,contar,1
torci,defendeu,1
torci,isabelle,1
torci,nogueira,1
torci,vença,1
torci,26,1
torci,ana,1
torci,isa,1
começou,kkkkkkkkkk,1
começou,teammarcelinho,1
começou,elenco,1
começou,completo,1
começou,tudo,1
começou,solange,1
começou,couto,1
começou,henri,1
começou,castelli,1
começou,camarote,1
começou,veteranos,1
começou,anapaula,1
começou,renault,1
começou,babu,1
começou,volta,1
começou,veja,1
começou,lista,1
começou,completa,1
começou,bigbrotherbrasil,1
amo,amizade,1
amo,oxemarcelinho,1
amo,achei,1
amo,fernanda,1
amo,ia,1
amo,anapaularenault,1
amo,babu,1
amo,aninha,1
amo,amore,1
amo,anapaula,1
amo,odeia,1
amo,sonso,1
amo,pedro,1
amo,tanto,1
amo,quanto,1
amo,hahahahaha,1
amizade,oxemarcelinho,1
amizade,achei,1
amizade,fernanda,1
amizade,ia,1
amizade,anapaularenault,1
amizade,babu,1
amizade,aninha,1
amizade,amore,1
oxemarcelinho,achei,1
oxemarcelinho,fernanda,1
oxemarcelinho,ia,1
oxemarcelinho,anapaularenault,1
oxemarcelinho,babu,1
oxemarcelinho,aninha,1
oxemarcelinho,amore,1
achei,fernanda,1
achei,ia,1
achei,anapaularenault,1
achei,babu,2
achei,aninha,1
achei,amore,1
achei,sei,1
achei,tão,1
achei,engraçado,1
achei,2020,1
achei,comecei,1
achei,acompanhar,1
achei,achava,1
achei,escroto,1
achei,tratavam,1
achei,dentro,1
achei,respeitado,1
achei,indagaram,1
achei,pente,1
achei,usava,1
achei,cabelo,1
achei,resposta,1
achei,digna,1
achei,ilustração,1
achei,fico,1
achei,feliz,1
achei,volta,1
achei,espero,1
achei,ganhe,1
achei,dessa,1
fernanda,ia,1
fernanda,anapaularenault,1
fernanda,babu,1
fernanda,aninha,1
fernanda,amore,1
ia,anapaularenault,1
ia,babu,1
ia,aninha,1
ia,amore,1
ia,foda,2
ia,muitos,2
ia,entrássemos,2
ia,chegar,2
ia,anapaula,3
ia,oi,2
ia,mandar,2
ia,qualquer,2
ia,obedeço,2
ia,ia,1
ia,inclusive,2
ia,colocar,2
ia,1º,2
ia,pódio,2
ia,2º,2
ia,quietinho,2
ia,colar,1
ia,demais,1
ia,independente,1
ia,fascinado,1
ia,pessoas,1
ia,farmam,1
ia,aura,1
ia,naturalmente,1
ia,nada,1
anapaularenault,babu,1
anapaularenault,aninha,1
anapaularenault,amore,1
babu,aninha,1
babu,amore,1
babu,descobrir,1
babu,anapaula,7
babu,puxou,1
babu,voltar,3
babu,teambabu,2
babu,fim,1
babu,3h,1
babu,atrás,1
babu,vou,7
babu,vendo,3
babu,esqueça,1
babu,tudo,6
babu,falei,1
babu,sim,1
babu,vi,2
babu,video,2
babu,explicando,1
babu,homens,1
babu,peixe,1
babu,one,3
babu,piece,3
babu,renault,3
babu,questão,1
babu,racial,1
babu,envolvida,1
babu,fez,3
babu,cosplay,1
babu,jinbe,1
babu,parece,2
babu,interessante,4
babu,tia,1
babu,milena,2
babu,crescendo,1
babu,coração,1
babu,criada,1
babu,crente,1
babu,confusa,1
babu,aprendendo,1
babu,sabendo,1
babu,sendo,4
babu,amado,1
babu,caralho,1
babu,cowboy,1
babu,virou,1
babu,cara,3
babu,prestativo,1
babu,viu,1
babu,senão,1
babu,ganhado,1
babu,ihaaaaaaaaaa,1
babu,olhando,1
babu,pedro,2
babu,mesmíssima,1
babu,expressão,1
babu,olhava,1
babu,daniel,1
babu,20,6
babu,boa,2
babu,caminhando,1
babu,acho,1
babu,tãããão,1
babu,participação,1
babu,difere,1
babu,tantas,1
babu,pessoas,2
babu,abertas,1
babu,afinidade,1
babu,experiência,1
babu,completamente,1
babu,diferente,1
babu,total,1
babu,cheque,1
babu,der,1
babu,deu,3
babu,chamar,1
babu,sol,3
babu,iarnuou,1
babu,burra,1
babu,espero,2
babu,ofendido,1
babu,choca,1
babu,acesso,1
babu,dinheiro,2
babu,dessa,2
babu,passagem,1
babu,assim,5
babu,consegue,2
babu,feio,1
babu,felizinho,1
babu,compras,1
babu,comer,1
babu,entra,1
babu,aline,1
babu,riscado,1
babu,sugeriu,1
babu,sarau,1
babu,cortou,1
babu,ideia,2
babu,raiz,1
babu,forever,1
babu,alereality,1
babu,relembra,1
babu,trigésima,1
babu,climão,1
babu,iarnou,1
babu,lembrando,1
babu,cedo,1
babu,odeia,2
babu,perguntas,1
babu,burras,1
babu,burrice,1
babu,novo,7
babu,pensando,3
babu,dois,1
babu,melhores,1
babu,filmes,3
babu,brasileiros,1
babu,estrearam,1
babu,passado,1
babu,oeste,1
babu,kasa,1
babu,branca,1
babu,volta,4
babu,b,1
babu,agente,1
babu,secreto,1
babu,engane,1
babu,difícil,1
babu,viver,1
babu,cinema,2
babu,anunciado,1
babu,veterano,1
babu,juro,2
babu,fiquei,1
babu,chocada,1
babu,vê,1
babu,novamente,1
babu,recomendando,1
babu,jones,2
babu,manoel,2
babu,esquerda,2
babu,usa,1
babu,pouco,1
babu,sistema,1
babu,recomendações,1
babu,outros,3
babu,participantes,1
babu,possam,1
babu,recomendar,1
babu,comunicadores,1
babu,ajudar,1
babu,ampliar,1
babu,público,1
babu,direita,1
babu,usou,1
babu,forte,1
babu,voltou,1
babu,almejando,1
babu,prêmio,4
babu,conhecer,2
babu,nova,2
babu,uns,2
babu,meses,1
babu,freela,2
babu,pega,2
babu,nada,2
babu,vista,1
babu,coisas,1
babu,melhoram,1
babu,fala,1
babu,pegar,1
babu,piora,1
babu,passou,1
babu,processo,1
babu,adoção,1
babu,oficialmente,1
babu,pai,1
babu,falando,3
babu,planejamento,1
babu,impressionante,1
babu,manu,3
babu,gavassi,3
babu,bbb20,1
babu,gravar,1
babu,puder,1
babu,durante,1
babu,pandemia,2
babu,saída,1
babu,época,2
babu,assisti,2
babu,5,1
babu,minutos,2
babu,menina,2
babu,joão,1
babu,lançou,1
babu,top,2
babu,dimais,2
babu,arrocha,1
babu,carai,1
babu,feliz,2
babu,di,1
babu,ti,1
babu,cidade,1
babu,televisão,1
babu,goiano,2
babu,language,1
babu,bom,1
babu,demais,1
babu,vdd,1
babu,invés,1
babu,harmonizados,1
babu,marista,1
babu,viveu,1
babu,2020,2
babu,comigo,1
babu,passei,1
babu,puta,2
babu,pariu,1
babu,nãooooooooooooooooooo,1
babu,quero,2
babu,sofrer,1
babu,deus,3
babu,naaao,1
babu,colocarem,2
babu,sequência,1
babu,crime,1
babu,contra,2
babu,entretenimento,3
babu,cogitando,1
babu,frente,2
babu,revolucionário,1
babu,brasileira,1
babu,juliano,2
babu,floss,2
babu,elogiou,1
babu,chamou,1
babu,futuro,1
babu,presidente,1
babu,esperava,1
babu,fechado,2
babu,errado,2
babu,babu,3
babu,deprimente,1
babu,causa,3
babu,mim,1
babu,eh,1
babu,grande,1
babu,decepção,1
babu,vários,1
babu,sentidos,1
babu,desse,1
babu,home,1
babu,apesar,1
babu,interesse,1
babu,fomo,1
babu,entendo,1
babu,comecei,1
babu,acompanhar,3
babu,achava,1
babu,escroto,1
babu,tratavam,1
babu,dentro,1
babu,respeitado,1
babu,indagaram,1
babu,pente,1
babu,usava,1
babu,cabelo,1
babu,resposta,1
babu,digna,1
babu,ilustração,1
babu,fico,2
babu,ganhe,1
babu,ninguém,1
babu,merece,1
babu,pena,2
babu,voltado,2
babu,fiuk,4
babu,esporro,2
babu,edições,4
babu,diferentes,2
babu,descobri,1
babu,carioca,1
babu,visto,1
babu,grosseiro,1
babu,entendia,1
babu,falava,1
babu,normalmente,1
babu,entrava,1
babu,twitter,1
babu,tavam,2
babu,massacrando,1
babu,suposta,1
babu,grosseria,1
babu,kkkkkkkkkkkk,1
babu,fechar,1
babu,entregar,1
babu,lembrar,1
babu,fiz,1
babu,animal,1
babu,crossing,1
babu,26,3
babu,alfineta,1
babu,divide,1
babu,web,1
babu,ibahia,1
babu,babusantana,1
babu,manugavassi,1
babu,tv,1
babu,realityshow,1
babu,tvglobo,1
babu,ama,1
babu,pfvr,1
babu,dirija,1
babu,palavra,1
babu,vsf,1
babu,acerto,1
babu,napaula,1
babu,veteranos,7
babu,passar,1
babu,mal,1
babu,voltaram,1
babu,acabei,1
babu,corte,1
babu,infelizmente,1
babu,existe,1
babu,competição,1
babu,trata,1
babu,anime,1
babu,mudar,1
babu,categoria,1
babu,novela,1
babu,filme,1
babu,alguém,3
babu,bater,1
babu,maior,1
babu,discussão,1
babu,melhor,1
babu,elenco,2
babu,últimos,2
babu,tempos,1
babu,iarnuô,1
babu,camarotes,2
babu,realmente,1
babu,famosos,1
babu,dona,3
babu,jura,2
babu,henri,2
babu,castelli,2
babu,vibe,1
babu,artistas,1
babu,amar,1
babu,doido,1
babu,mentira,1
babu,adoro,1
babu,divo,1
babu,grupo,1
babu,atualizei,1
babu,graças,1
babu,telegram,1
babu,po,1
babu,possivel,1
babu,botaram,1
babu,sarah,1
babu,duro,1
babu,dorme,1
babu,vtnc,1
babu,acordo,1
babu,cruzeiro,1
babu,prevê,1
babu,kaio,1
babu,jorge,1
babu,flamengo,1
babu,nacional,1
babu,estourando,1
babu,indo,1
babu,peraí,3
babu,deixou,1
babu,espetáculo,1
babu,sucesso,1
babu,irmãos,1
babu,karamázov,1
babu,chegou,1
babu,premiado,1
babu,bibi,1
babu,ferreria,1
babu,tão,1
babu,levado,1
babu,sério,1
babu,depõe,1
babu,falsa,1
babu,catapulta,1
babu,carreiras,1
babu,triste,2
babu,sei,2
babu,leve,2
babu,contribuição,2
babu,2,4
babu,acompanhei,2
babu,ana,2
babu,extremamente,3
babu,carismática,2
babu,gerar,2
babu,espontâneo,2
babu,super,2
babu,externar,2
babu,sentimentos,2
babu,itens,1
babu,30,1
babu,trovão,1
babu,resolve,1
babu,prédio,1
babu,digimon,1
babu,ouro,1
babu,instagram,1
babu,trêsgraças,1
babu,anúncio,1
babu,babado,1
babu,gostei,1
babu,patricinha,1
babu,entendi,1
babu,nomes,1
babu,li,1
babu,parecem,1
babu,inventados,1
babu,acontecer,1
babu,porque,1
babu,muita,1
babu,merda,1
babu,zen,1
babu,chegar,1
babu,pódio,1
babu,manter,1
babu,tranquilidade,1
babu,moral,1
babu,ator,2
babu,circuito,1
babu,premiados,1
babu,tirando,1
babu,foto,1
babu,tapetes,1
babu,vermelhos,1
babu,afora,1
babu,confirmados,1
babu,participou,1
babu,retorna,1
babu,46,1
babu,anos,1
babu,claro,1
babu,continua,1
babu,rio,1
babu,janeiro,1
babu,rj,1
babu,saudades,1
babu,paizão,1
babu,desistiu,1
babu,líder,1
babu,bluesky,1
babu,10,1
babu,trending,1
babu,words,2
babu,past,1
babu,10min,1
babu,stroud,1
babu,solange,2
babu,epstein,1
babu,cj,1
babu,paula,1
babu,edilson,1
babu,unlocked,1
babu,emergency,1
babu,see,1
babu,img,1
babu,listentoblackvoices,1
babu,something,1
babu,not,1
babu,right,1
babu,reply,1
babu,completo,1
babu,couto,1
babu,camarote,1
babu,veja,1
babu,lista,1
babu,completa,1
babu,bigbrotherbrasil,1
aninha,amore,1
descobrir,anapaula,1
descobrir,puxou,1
anapaula,puxou,2
anapaula,sente,1
anapaula,cheiro,1
anapaula,assediador,4
anapaula,entrasse,1
anapaula,rejeitasse,1
anapaula,apertava,1
anapaula,botao,1
anapaula,34,1
anapaula,anos,4
anapaula,passou,1
anapaula,trabalhar,1
anapaula,sendo,3
anapaula,sustentada,1
anapaula,pais,1
anapaula,studying,1
anapaula,the,1
anapaula,blade,1
anapaula,mandando,1
anapaula,desafeto,1
anapaula,cadeia,1
anapaula,segunda,1
anapaula,cozinharam,1
anapaula,laboratório,1
anapaula,show,1
anapaula,menina,1
anapaula,super,2
anapaula,poderosa,1
anapaula,sarah,6
anapaula,aproximando,2
anapaula,anapaula,9
anapaula,saindo,2
anapaula,falando,5
anapaula,cadê,2
anapaula,exército,2
anapaula,sugestão,1
anapaula,colocar,2
anapaula,cutelo,1
anapaula,açougueiro,1
anapaula,sala,1
anapaula,pedro,17
anapaula,assino,1
anapaula,kkkkkkk,1
anapaula,renault,45
anapaula,maior,3
anapaula,todas,1
anapaula,impressionante,1
anapaula,cara,5
anapaula,moço,1
anapaula,grower,1
anapaula,dificilmente,1
anapaula,greluda,1
anapaula,oi,3
anapaula,vi,3
anapaula,quietinha,2
anapaula,vivendo,2
anapaula,vida,3
anapaula,acha,3
anapaula,israel,1
anapaula,palestina,1
anapaula,aproveitar,1
anapaula,futuro,1
anapaula,deus,6
anapaula,pertence,1
anapaula,longo,1
anapaula,demais,7
anapaula,sustentar,1
anapaula,favoritismo,1
anapaula,final,3
anapaula,complicadissimo,1
anapaula,ganhasse,1
anapaula,real,2
anapaula,cada,4
anapaula,tretasse,1
anapaula,exposto,1
anapaula,dois,1
anapaula,reais,2
anapaula,merda,2
anapaula,acontecido,1
anapaula,duas,2
anapaula,jamais,1
anapaula,trate,1
anapaula,entra,2
anapaula,bot,1
anapaula,curtiu,1
anapaula,pega,1
anapaula,história,6
anapaula,ex,12
anapaula,vemos,1
anapaula,novo,2
anapaula,tendo,1
anapaula,faro,2
anapaula,apurado,1
anapaula,homi,1
anapaula,lixo,1
anapaula,16,2
anapaula,ana,3
anapaula,chamada,1
anapaula,louca,1
anapaula,baixo,3
anapaula,apontar,1
anapaula,comportamento,1
anapaula,nojento,1
anapaula,público,1
anapaula,tachou,1
anapaula,histérica,1
anapaula,tempo,2
anapaula,mostrou,1
anapaula,certa,2
anapaula,plateia,1
anapaula,aplaudindo,1
anapaula,participação,1
anapaula,corretíssimo,1
anapaula,tadeu,1
anapaula,tudo,5
anapaula,catei,1
anapaula,respeito,1
anapaula,moça,2
anapaula,acho,2
anapaula,devia,2
anapaula,participar,1
anapaula,primeira,2
anapaula,impressiona,1
anapaula,ñ,1
anapaula,discurso,1
anapaula,alereality,4
anapaula,orar,1
anapaula,expulsa,1
anapaula,hj,1
anapaula,viciada,1
anapaula,devolver,1
anapaula,desconforto,1
anapaula,difícil,1
anapaula,acompanhar,2
anapaula,decide,1
anapaula,chapiscar,1
anapaula,alguém,2
anapaula,tão,5
anapaula,fácil,2
anapaula,odiar,1
anapaula,tanta,1
anapaula,mexer,2
anapaula,justamente,1
anapaula,babaca,1
anapaula,aline,12
anapaula,aceita,1
anapaula,realmente,1
anapaula,cagando,1
anapaula,kkkkkkkkk,1
anapaula,cheirando,1
anapaula,trambicagem,1
anapaula,desse,2
anapaula,cão,1
anapaula,caça,1
anapaula,bicha,1
anapaula,fortissimo,1
anapaula,parece,3
anapaula,índole,1
anapaula,duvidosa,1
anapaula,nao,1
anapaula,suporta,1
anapaula,fortaleza,1
anapaula,caras,1
anapaula,vao,2
anapaula,embate,1
anapaula,acabam,1
anapaula,expostos,1
anapaula,hein,1
anapaula,obrigada,1
anapaula,conversar,1
anapaula,medita,1
anapaula,foda,1
anapaula,muitos,1
anapaula,entrássemos,1
anapaula,chegar,1
anapaula,mandar,1
anapaula,qualquer,2
anapaula,obedeço,1
anapaula,inclusive,2
anapaula,1º,1
anapaula,pódio,1
anapaula,2º,1
anapaula,quietinho,1
anapaula,video,1
anapaula,explicando,1
anapaula,homens,1
anapaula,peixe,1
anapaula,one,1
anapaula,piece,1
anapaula,questão,1
anapaula,racial,2
anapaula,envolvida,1
anapaula,fez,3
anapaula,cosplay,1
anapaula,jinbe,1
anapaula,interessante,2
anapaula,desmascarou,1
anapaula,pedófilo,2
anapaula,2,3
anapaula,puta,3
anapaula,pariu,2
anapaula,bicho,1
anapaula,segundo,2
anapaula,abusador,2
anapaula,sul,1
anapaula,ajuda,3
anapaula,derrubar,1
anapaula,radar,1
anapaula,loba,1
anapaula,nada,3
anapaula,resolve,1
anapaula,comer,1
anapaula,cy,1
anapaula,frígido,1
anapaula,passar,4
anapaula,morrendo,1
anapaula,jonas,2
anapaula,brigando,1
anapaula,barraco,1
anapaula,delicia,1
anapaula,entregaram,1
anapaula,rápido,1
anapaula,vira,1
anapaula,crossover,1
anapaula,catch,1
anapaula,predator,1
anapaula,lindo,1
anapaula,monas,1
anapaula,choque,1
anapaula,simplesmente,1
anapaula,dona,1
anapaula,movimento,1
anapaula,dentro,5
anapaula,envolvido,1
anapaula,mamãezinha,1
anapaula,traídor,1
anapaula,trambiqueiro,1
anapaula,querer,2
anapaula,imputar,1
anapaula,coidas,1
anapaula,enquanto,1
anapaula,arruma,1
anapaula,insuportável,1
anapaula,passa,1
anapaula,povo,1
anapaula,aprende,1
anapaula,jogando,1
anapaula,enredo,1
anapaula,todinho,1
anapaula,colo,1
anapaula,passam,1
anapaula,p,3
anapaula,caso,1
anapaula,dando,2
anapaula,hahahaha,2
anapaula,desculpa,2
anapaula,desculpo,2
anapaula,abençoe,2
anapaula,enfia,2
anapaula,meio,2
anapaula,porque,4
anapaula,ataca,1
anapaula,tanto,2
anapaula,nikolas,1
anapaula,ferreira,1
anapaula,confronto,1
anapaula,esperava,1
anapaula,nathalí,1
anapaula,colar,2
anapaula,independente,1
anapaula,fascinado,1
anapaula,pessoas,3
anapaula,farmam,1
anapaula,aura,1
anapaula,naturalmente,1
anapaula,serve,1
anapaula,mede,1
anapaula,posso,2
anapaula,causa,2
anapaula,religião,2
anapaula,política,2
anapaula,assunto,1
anapaula,relação,1
anapaula,mexendo,1
anapaula,caixa,1
anapaula,marimbondo,1
anapaula,entendendo,1
anapaula,passada,2
anapaula,descobriu,1
anapaula,outro,2
anapaula,obcecada,1
anapaula,hahahahahahahahahahahahahahhaahaha,1
anapaula,sentiu,1
anapaula,crítica,1
anapaula,hahahahahahahahahahahahaaha,1
anapaula,pacífica,1
anapaula,fuckin,1
anapaula,sai,1
anapaula,chaiany,1
anapaula,chegou,1
anapaula,carismática,2
anapaula,tapete,1
anapaula,vermelho,1
anapaula,defende,1
anapaula,cotas,3
anapaula,raciais,2
anapaula,solange,2
anapaula,couto,2
anapaula,atacar,1
anapaula,brinquedo,1
anapaula,querendo,2
anapaula,assédio,3
anapaula,levantar,1
anapaula,época,1
anapaula,comparar,1
anapaula,coisas,1
anapaula,entendi,1
anapaula,gostei,1
anapaula,diva,1
anapaula,contar,1
anapaula,defendeu,1
anapaula,isabelle,1
anapaula,nogueira,1
anapaula,vença,1
anapaula,26,3
anapaula,isa,1
anapaula,ansiosa,1
anapaula,converse,1
anapaula,instrua,1
anapaula,sugeriu,1
anapaula,quarto,3
anapaula,líder,1
anapaula,imagina,2
anapaula,bonito,1
anapaula,vivo,2
anapaula,usando,1
anapaula,crime,1
anapaula,aconteceu,1
anapaula,linkar,1
anapaula,vergonha,1
anapaula,rede,1
anapaula,nacional,1
anapaula,enemies,1
anapaula,lovers,1
anapaula,repare,1
anapaula,bem,2
anapaula,atual,4
anapaula,fazenda,5
anapaula,carro,4
anapaula,expressão,4
anapaula,popular,4
anapaula,nome,9
anapaula,desonestidade,1
anapaula,dessa,1
anapaula,crente,2
anapaula,pilantra,1
anapaula,normal,1
anapaula,consegue,1
anapaula,imaginar,1
anapaula,alcançar,1
anapaula,ponto,1
anapaula,desgraçada,1
anapaula,fiquei,1
anapaula,chocada,1
anapaula,gravei,1
anapaula,exibido,1
anapaula,mostrando,1
anapaula,campanha,1
anapaula,anti,1
anapaula,bullying,1
anapaula,erro,1
anapaula,sociedade,1
anapaula,episódio,1
anapaula,religioso,1
anapaula,daquele,1
anapaula,jeito,1
anapaula,desonesto,1
anapaula,pediu,1
anapaula,algo,1
anapaula,causou,1
anapaula,nele,1
anapaula,engasgo,1
anapaula,garganta,1
anapaula,negou,1
anapaula,gigante,1
anapaula,quero,1
anapaula,tarde,1
anapaula,july,1
anapaula,floss,1
anapaula,umas,1
anapaula,doze,1
anapaula,tentando,2
anapaula,roubar,1
anapaula,pauta,2
anapaula,aproveitadora,1
anapaula,cowboy,1
anapaula,juntarem,1
anapaula,estratégias,1
anapaula,acabou,1
anapaula,outros,1
anapaula,boa,1
anapaula,consciente,1
anapaula,tentou,1
anapaula,transformar,1
anapaula,própria,1
anapaula,tristíssima,1
anapaula,superação,1
anapaula,soube,1
anapaula,muitíssimo,1
anapaula,privilégio,1
anapaula,quê,1
anapaula,nasceu,1
anapaula,rica,1
anapaula,fingir,1
anapaula,corretíssima,1
anapaula,focar,1
anapaula,mohamed,1
anapaula,alterna,1
anapaula,guarda,2
anapaula,trocação,1
anapaula,chega,1
anapaula,braço,1
anapaula,solto,1
anapaula,sapateia,1
anapaula,frente,1
anapaula,adversário,1
anapaula,tenta,2
anapaula,conectar,1
anapaula,aberta,1
anapaula,desvia,1
anapaula,entidade,2
anapaula,necessária,1
anapaula,coloca,1
anapaula,funcionária,1
anapaula,participa,2
anapaula,vip,1
anapaula,provas,1
anapaula,votações,1
anapaula,alí,1
anapaula,caçar,1
anapaula,grupinho,1
anapaula,certo,1
anapaula,derrotar,1
anapaula,especificamente,1
anapaula,mocreio,1
anapaula,achando,2
anapaula,perna,1
anapaula,10,3
anapaula,pois,1
anapaula,mulher,1
anapaula,branca,1
anapaula,privilegiada,1
anapaula,precisa,1
anapaula,branco,1
anapaula,tortura,1
anapaula,simmm,1
anapaula,explorar,1
anapaula,desigualdades,1
anapaula,sociais,1
anapaula,tampa,1
anapaula,fome,1
anapaula,entretenimento,2
anapaula,reparação,1
anapaula,histórica,1
anapaula,anunciada,1
anapaula,veterana,1
anapaula,cristão,1
anapaula,acusa,1
anapaula,macumba,1
anapaula,contra,1
anapaula,rebate,1
anapaula,dourado,1
anapaula,acertou,1
anapaula,escalação,1
anapaula,fecho,1
anapaula,dá,1
anapaula,micro,1
anapaula,pênis,1
anapaula,brigideiro,1
anapaula,amando,1
anapaula,botando,2
anapaula,milena,4
anapaula,direcionando,1
anapaula,riscado,3
anapaula,namastreta,1
anapaula,além,1
anapaula,f,2
anapaula,der,2
anapaula,preconceituosas,1
anapaula,escorregar,1
anapaula,odeia,1
anapaula,sonso,1
anapaula,quanto,2
anapaula,hahahahaha,1
anapaula,diz,1
anapaula,autocentrista,1
anapaula,meter,1
anapaula,brigar,1
anapaula,suposto,1
anapaula,pedofilo,1
anapaula,musa,1
anapaula,malandro,1
anapaula,acabei,1
anapaula,treta,1
anapaula,tomara,1
anapaula,receba,1
anapaula,processinho,1
anapaula,intolerância,1
anapaula,religiosa,1
anapaula,josé,1
anapaula,diogo,1
anapaula,cotrim,1
anapaula,aula,2
anapaula,cota,1
anapaula,mulheres,1
anapaula,pretas,1
anapaula,fiat,1
anapaula,patrocinando,1
anapaula,censurando,1
anapaula,citar,1
anapaula,concorrência,1
anapaula,caralho,2
anapaula,conseguiu,2
anapaula,breve,1
anapaula,automóvel,1
anapaula,favor,1
anapaula,vire,1
anapaula,inimiga,1
anapaula,legendário,2
anapaula,frigidus,1
anapaula,ssó,1
anapaula,faz,3
anapaula,inventando,2
anapaula,colocou,2
anapaula,alvo,2
anapaula,nela,2
anapaula,menor,2
anapaula,sentido,2
anapaula,lembra,2
anapaula,amiga,2
anapaula,supera,2
anapaula,mal,2
anapaula,penso,1
anapaula,aguento,1
anapaula,burro,1
anapaula,toma,1
anapaula,sacode,1
anapaula,conversa,1
anapaula,sacanear,1
anapaula,fraco,1
anapaula,fica,1
anapaula,parecendo,1
anapaula,criança,1
anapaula,embolando,1
anapaula,mentiras,1
anapaula,filtro,1
anapaula,mutuals,1
anapaula,pena,1
anapaula,morte,1
anapaula,pensar,1
anapaula,voltado,1
anapaula,alane,1
anapaula,sei,2
anapaula,sabem,1
anapaula,formei,1
anapaula,faculdade,1
anapaula,pegava,1
anapaula,carona,1
anapaula,centro,1
anapaula,arrombado,1
anapaula,sorrindo,1
anapaula,falolu,1
anapaula,estressada,1
anapaula,desestabilizar,1
anapaula,eh,1
anapaula,chata,1
anapaula,paga,1
anapaula,evoluída,1
anapaula,resgatando,1
anapaula,atrás,1
anapaula,grande,1
anapaula,mousse,1
anapaula,filha,1
anapaula,viver,1
anapaula,ngm,1
anapaula,liga,1
anapaula,roupa,1
anapaula,fatos,1
anapaula,feita,1
anapaula,vitória,1
anapaula,maluco,1
anapaula,verde,1
anapaula,volta,2
anapaula,fucking,1
anapaula,make,1
anapaula,burrice,1
anapaula,vergonhosa,1
anapaula,again,1
anapaula,sigo,1
anapaula,insta,1
anapaula,extremamente,2
anapaula,carismatica,1
anapaula,querida,1
anapaula,correta,1
anapaula,posicionamentos,1
anapaula,outras,1
anapaula,sonham,1
anapaula,mantenho,1
anapaula,palavra,1
anapaula,olivia,1
anapaula,benson,1
anapaula,farejando,1
anapaula,correr,1
anapaula,eliminou,1
anapaula,passado,1
anapaula,segue,1
anapaula,firme,1
anapaula,estratégia,1
anapaula,inserir,1
anapaula,flertes,1
anapaula,aleatórios,1
anapaula,adversários,1
anapaula,jogadora,1
anapaula,campos,1
anapaula,deve,1
anapaula,tia,1
anapaula,crescendo,1
anapaula,coração,1
anapaula,criada,1
anapaula,confusa,1
anapaula,aprendendo,1
anapaula,vou,2
anapaula,voltaram,1
anapaula,leve,1
anapaula,contribuição,1
anapaula,veteranos,2
anapaula,edições,1
anapaula,acompanhei,1
anapaula,gerar,1
anapaula,espontâneo,1
anapaula,externar,1
anapaula,sentimentos,1
anapaula,elenco,1
anapaula,completo,1
anapaula,henri,1
anapaula,castelli,1
anapaula,camarote,1
anapaula,veja,1
anapaula,lista,1
anapaula,completa,1
anapaula,bigbrotherbrasil,1
puxou,mede,1
puxou,nada,1
puxou,posso,2
puxou,causa,2
puxou,religião,1
puxou,política,1
puxou,sarah,1
puxou,pedro,1
puxou,assunto,1
puxou,relação,1
puxou,mexendo,1
puxou,caixa,1
puxou,marimbondo,1
puxou,entendendo,1
voltar,teambabu,1
voltar,fim,1
voltar,peraí,3
voltar,deixou,1
